TXN_ID;fecha_pago;cliente_nombre;mascota_id;servicio_cat;descripcion_detallada;subtotal_neto;impuesto_aplicado;total_con_iva;metodo_abono;estado_sistema;old_sys_val_1;old_sys_val_2;old_sys_val_3;old_sys_val_4;old_sys_val_5;old_sys_val_6;old_sys_val_7;old_sys_val_8;old_sys_val_9;old_sys_val_10;old_sys_val_11;old_sys_val_12;old_sys_val_13;old_sys_val_14;old_sys_val_15;old_sys_val_16;old_sys_val_17;old_sys_val_18;old_sys_val_19;old_sys_val_20;old_sys_val_21;old_sys_val_22;old_sys_val_23;old_sys_val_24;old_sys_val_25;old_sys_val_26;old_sys_val_27;old_sys_val_28;old_sys_val_29;old_sys_val_30;old_sys_val_31;old_sys_val_32;old_sys_val_33;old_sys_val_34;old_sys_val_35;old_sys_val_36;old_sys_val_37;old_sys_val_38;old_sys_val_39;Unnamed: 40;Unnamed: 41;Unnamed: 42;Unnamed: 43;Unnamed: 44;Unnamed: 45;Unnamed: 46;Unnamed: 47;Unnamed: 48;Unnamed: 49;Unnamed: 50;Unnamed: 51;Unnamed: 52;Unnamed: 53;Unnamed: 54;Unnamed: 55;Unnamed: 56;Unnamed: 57;Unnamed: 58;Unnamed: 59;Unnamed: 60;Unnamed: 61;Unnamed: 62;Unnamed: 63;Unnamed: 64;Unnamed: 65;Unnamed: 66;Unnamed: 67;Unnamed: 68;Unnamed: 69;Unnamed: 70;Unnamed: 71;Unnamed: 72;Unnamed: 73;Unnamed: 74;Unnamed: 75;Unnamed: 76;Unnamed: 77;Unnamed: 78;Unnamed: 79;Unnamed: 80;Unnamed: 81;Unnamed: 82;Unnamed: 83;Unnamed: 84;Unnamed: 85;Unnamed: 86;Unnamed: 87;Unnamed: 88;Unnamed: 89
TXN-2025045;abr. 26, 2025;LÃ³PEZ;PET-956;VacunaciÃ³n;Polivalente;31,59;6,63;38,22;STRIPE;CLOSED;migrated_2024;1;migrated_2024;FALSE;FALSE;;;;;NULL;;NaN;;;;NULL;NULL;;NaN;;NaN;NULL;NaN;;NULL;;NULL;NULL;;NULL;;;NULL;;;;;;NULL;NULL;;;;;;NaN;NaN;;NULL;;;;NULL;NULL;NaN;NULL;NaN;;;NULL;;;;;NaN;NaN;NULL;NULL;NaN;NULL;NaN;;;NaN;NaN;;NaN;;;;;NaN;NULL;;NaN;NULL;;;
TXN-2025046;NULL;GARCÃ­A;PET-337;VacunaciÃ³n;Leucemia felina;43,85;9,21;â‚¬53,06;STRIPE;PENDING_SYNC;FALSE;0;migrated_2024;TRUE;TRUE;;;;NULL;NULL;;;;NULL;;NULL;;NaN;;;;;;;;NaN;NULL;NULL;;;;NaN;;NULL;NULL;;NULL;;NULL;;;;NaN;;;NULL;NaN;;;NULL;;;;;NaN;;;NaN;NaN;;;;;;;NaN;;;;;NULL;;NULL;;NULL;;;;;;NULL;;;;;;;;
TXN-2025047;dic. 12, 2025;GarcÃ­a;PET-562;Consulta;Consulta general;78,87;16,56; EUR 95,43;TARJETA_POS_1;CLOSED;TRUE;migrated_2024;0;TRUE;FALSE;;;NaN;;;;;NULL;NULL;;;;;;;;;NaN;;;;NULL;;;NULL;NaN;;;;;;;;NULL;;NaN;;;;;NULL;NaN;;;;;;;;;;;;NaN;NaN;;;NaN;NaN;;NULL;;NaN;;NULL;;NaN;;;;;;;;;NULL;NULL;;;;;;NULL;NULL
TXN-2025048;02/10/2025;SÃ¡NCHEZ;PET-896;VacunaciÃ³n;Polivalente;35,09;7,37;42,46;TRANSFERENCIA_POS_1;CLOSED;0;FALSE;0;migrated_2024;1;;NULL;;;NULL;;NULL;;;;;;NaN;;NULL;NULL;;NULL;;;NaN;NULL;NULL;;;;;NULL;;NULL;;;;;NULL;NULL;;NaN;;;;NULL;NaN;;;;NULL;NaN;NULL;;;;NaN;;;;;;;;NaN;NULL;NULL;NaN;NULL;NaN;;;;NULL;NULL;NaN;;;;NULL;;NaN;;;;NULL;NULL;
TXN-2025049;2025-02-08;Ruiz_antiguo;PET-123;VacunaciÃ³n;Recordatorio anual;47,34;9,94; EUR 57,28;TARJETA;CLOSED;0;migrated_2024;0;FALSE;TRUE;;;NULL;;;;;;;;;NaN;NULL;NULL;;;NULL;;;NaN;;NULL;NaN;NaN;NaN;;;;;;NaN;NaN;;NULL;;;NaN;;NaN;;;;NaN;;NaN;NULL;;;NULL;NULL;NaN;;;;;;;;;NaN;;;NaN;NaN;;;;;;NaN;;;NaN;NaN;;;;;NULL;NULL;;NULL;;
TXN-2025050;NULL;  PÃ©rez ;PET-100;VacunaciÃ³n;Vacuna Rabia;35,45;7,44;42,89â‚¬;EFECTIVO;CLOSED;1;0;1;0;TRUE;;;;NULL;;;;;;;NaN;NaN;NULL;;;NULL;;;;;;NaN;NULL;NULL;;;;;NULL;;;;;NULL;;;NaN;;;;NaN;;;NULL;;;NaN;NaN;NULL;NULL;;;;;;NaN;NaN;NaN;NULL;NULL;NULL;;;NaN;;;;NULL;NULL;;;;NULL;NaN;NaN;;;;NaN;NULL;NULL;NaN;;
TXN-2025051;NULL;LÃ³pez;PET-560;Farmacia;Bravecto 3 meses;98,21;20,62;118,83;Efectivo;CLOSED;1;TRUE;1;0;migrated_2024;NaN;NaN;;;NaN;;;;;;NULL;;;NaN;;;;NULL;;;NaN;NULL;;NaN;;;;NULL;NaN;;;;;NULL;NaN;;;;;;;NULL;;;;;;NULL;;;;;;;;NULL;;;NULL;;;;;;;;NULL;;NULL;NaN;;;;;NaN;NULL;;;;;;;;NaN
TXN-2025052;NULL;gã³mez;PET-329;VacunaciÃ³n;Polivalente;35,28;7,41;42,69â‚¬;TRANSFERENCIA;CLOSED;1;migrated_2024;1;TRUE;migrated_2024;NaN;;NULL;NaN;NaN;NULL;;;;;NaN;;;NULL;NULL;;;;;;;NULL;NULL;;;;;;;;;;;;NaN;;;;;NaN;;;;;NaN;NULL;;NaN;;NULL;;NaN;;NaN;NaN;NaN;NaN;;;;NaN;NaN;;;NaN;;;NULL;;NULL;;;;;NaN;NULL;NaN;;NULL;;NULL;;;NaN
TXN-2025053;jun. 27, 2025;MARTÃ­NEZ;PET-274;Consulta;RevisiÃ³n urgencia;69,78;14,65;84,43â‚¬;Stripe;PENDING_SYNC;1;1;migrated_2024;1;1;;NULL;NULL;;;NULL;NaN;;;;;;;;;;;NaN;;;;;NaN;;;NaN;NaN;NaN;;;;;;NaN;NULL;NaN;;;NaN;;NaN;NULL;;NaN;;;;;NULL;NULL;;NaN;;;;NaN;;;NULL;NULL;;;;NULL;;NULL;NULL;NaN;;;;;;;;;;NULL;;;;;NULL;NaN
TXN-2025054;02/03/2025;PÃ©rez_antiguo;PET-332;VacunaciÃ³n;Vacuna Rabia;40,56;8,52;49,08;STRIPE;CLOSED;0;TRUE;1;TRUE;1;NaN;;NaN;;;;;;;NaN;;NULL;;NaN;;NaN;NaN;NaN;;;NULL;;;;NULL;NULL;NULL;;;;;NaN;;;NULL;;NaN;;;;NULL;;NaN;;;;;;;NULL;NaN;;;;;;;;;;;;NULL;NaN;NaN;NaN;NaN;NULL;NaN;;NULL;NaN;;;;;;;NULL;;;;;
TXN-2025055;NULL;GARCÃ­A;PET-633;VacunaciÃ³n;Recordatorio anual;47,96;10,07;58,03;STRIPE;PENDING_SYNC;FALSE;1;0;1;0;;NULL;;;NaN;;;;NULL;NaN;;NULL;NaN;NULL;;;NULL;;;;;;;NaN;;;;NaN;;;;NULL;;;NaN;;;NaN;;;;;;;;;;NULL;;NULL;;;;;;NaN;;;NULL;;;;;NaN;;NaN;NULL;;;NaN;NaN;;NULL;NaN;;;;;;;NaN;NaN;;
TXN-2025056;12/08/2025;MartÃ­nez;PET-632;Consulta;RevisiÃ³n urgencia;74,23;15,59;89,82;STRIPE_POS_1;CLOSED;FALSE;1;TRUE;FALSE;migrated_2024;;;;;NaN;;;;;;NaN;NaN;NaN;NaN;;NULL;;;;NULL;NULL;NaN;NaN;;;NULL;;;;NULL;NULL;NULL;;NaN;;;;;NaN;;;NaN;NULL;NULL;;NaN;;;;;NaN;;NaN;;NULL;NaN;;NaN;;NaN;NULL;;;;;NaN;;NULL;NaN;NaN;;;;NULL;NaN;;NaN;NaN;;;NULL;NaN;;NaN
TXN-2025057;NULL;  GÃ³mez ;PET-489;CirugÃ­a;CirugÃ­a TPLO perro;1135,32;238,42;1373,74;EFECTIVO;CLOSED;FALSE;0;TRUE;0;migrated_2024;NULL;;;NULL;;NaN;NULL;NULL;;;NULL;;;;;;;NaN;;;NULL;;NaN;NaN;;;;;NULL;;NULL;NULL;;;NaN;;;;NaN;;;NULL;;NULL;;;;;;;NaN;NULL;NULL;;NULL;;NULL;NULL;NaN;;;;;;;;;;;NULL;;;;NULL;NULL;NULL;;NULL;;NaN;;;;
TXN-2025058;13/09/2025;PÃ©REZ;PET-977;Farmacia;AntibiÃ³tico amoxicilina;12,78;2,68;15,46;TRANSFERENCIA_POS_1;CLOSED;FALSE;TRUE;1;TRUE;0;;;;NULL;NULL;;;;NULL;;NULL;;;;;NaN;;;;NaN;;;;NaN;;;NULL;NULL;NULL;NaN;;;;;;;NULL;;NULL;;;;NaN;NULL;;;NaN;;;;NaN;NULL;;;;NULL;;NaN;;NaN;;;;;NaN;NaN;;;;;NaN;;;;;;;;;;;;;
TXN-2025059;13/10/2025;MARTÃ­NEZ;PET-852;Consulta;Consulta general;65,77;13,81;79,58;STRIPE;CLOSED;FALSE;migrated_2024;TRUE;TRUE;1;;NaN;;NaN;NaN;NULL;;;;NaN;;;;;;;;;;;NULL;NULL;;;;NaN;;;;NaN;;NULL;;NULL;;;;NULL;;NULL;NULL;NULL;;;;NaN;;;NaN;;;;NaN;NaN;;;;NaN;;NULL;;NULL;;;NaN;;;;;;NaN;;;;;;NaN;;;;;;;NULL
TXN-2025060;ago. 23, 2025;  MartÃ­nez ;PET-801;Farmacia;Bravecto 3 meses;;14,62;84,23;Efectivo;PENDING_SYNC;0;TRUE;0;TRUE;FALSE;;;;;;;;;;;;;;;;NaN;;;;NaN;;;NULL;NaN;;;;;NaN;;;;;;;;;;;;NULL;;NULL;;NULL;NULL;;;;;;NULL;;;;;;;NaN;;NULL;;NULL;NULL;;NULL;;NaN;;NULL;;;NULL;;NULL;;;NaN;NaN;;;NULL;NaN;
TXN-2025061;2025-03-26;  PÃ©rez ;PET-749;Consulta;Consulta general;44,39;9,32;53,71;EFECTIVO_POS_1;PENDING_SYNC;0;TRUE;migrated_2024;FALSE;TRUE;;;;NULL;;;;NaN;NULL;NaN;;;;;;;;;NaN;NaN;;;;NaN;;NULL;;NULL;;;NaN;NaN;;NaN;;NULL;;;;NaN;;;NaN;NULL;;;;;;NULL;;;;;NaN;;;NaN;;;;NaN;;NULL;;;;;;;NULL;;;;;;;;NaN;;NaN;NaN;;
TXN-2025062;2025-08-19;sã¡nchez;PET-946;VacunaciÃ³n;Leucemia felina;31,67;6,65;38,32â‚¬;TRANSFERENCIA;CLOSED;1;TRUE;migrated_2024;TRUE;TRUE;NULL;;NULL;;;;NaN;;;;;;;;;NULL;NULL;;;;NaN;;;;;NULL;;;;;NULL;NULL;NaN;;;;;;;;;;;;;;;;NaN;NULL;;;;NaN;;NaN;;;;;NULL;;NaN;NULL;NaN;;NaN;NULL;NULL;;;;;NaN;;;NaN;;NULL;;;;NaN;
TXN-2025063;04/01/2025;GarcÃ­a_antiguo;PET-522;VacunaciÃ³n;Polivalente;32,64;6,85; EUR 39,49;Stripe;CLOSED;1;FALSE;FALSE;FALSE;FALSE;NaN;;;;NULL;;;NULL;;;;;;;;;;;NaN;NaN;;NULL;;;NaN;;;;;;NaN;;;NULL;;;;NaN;;;;NaN;NULL;;NaN;NaN;;;;;;;;;;NaN;;;NaN;NULL;;;;;;NULL;;;;NULL;NULL;NaN;;;;;NULL;;NULL;;;;NaN;NULL
TXN-2025064;NULL;PÃ©rez;PET-210;Farmacia;Pienso Renal 2kg;;15,47;89,14;TARJETA_POS_1;CLOSED;TRUE;migrated_2024;1;FALSE;migrated_2024;;;;;;;;NaN;;;NaN;NaN;;NaN;NaN;;NULL;;;NaN;;;NULL;;NULL;;;;;;;;NaN;;;;NULL;NULL;;;;;;;;NaN;NaN;;;;;NaN;;;NULL;;;NaN;NaN;NULL;;;;;;;;;;;;;;;;;;;;;;NaN;NULL;
TXN-2025065;2025-01-10;GarcÃ­a;PET-376;CirugÃ­a;ExtracciÃ³n tumoral;640,78;134,56;775,34;TARJETA_POS_1;CLOSED;TRUE;TRUE;0;1;migrated_2024;;NULL;NULL;;NULL;;;NULL;;;;;NaN;;NULL;;;NULL;;;;NULL;;NULL;NULL;;NaN;;NaN;;;;NULL;NaN;;;;;;;NaN;;NULL;;;;NULL;;;NULL;NaN;;;;NULL;;NaN;;;;NaN;;;NULL;;;;NULL;;;;;;;;NaN;;;;NaN;;;NaN;NaN
TXN-2025066;NULL;PÃ©rez;PET-981;Farmacia;Bravecto 3 meses;103,52;21,74;125,26;TARJETA;CLOSED;TRUE;1;migrated_2024;TRUE;migrated_2024;NaN;;NaN;NULL;NULL;;;;;NaN;;NaN;;;;;;;NULL;;;NULL;;NULL;;NaN;NULL;NaN;;;NaN;NULL;;;NULL;;;NULL;;;NaN;NaN;;;NaN;;;NaN;;;;;NULL;;NaN;NULL;;NULL;;;;;;NaN;NULL;;;;NaN;;NULL;;;NaN;;;;NULL;;NaN;;;;
TXN-2025067;2025/05/28 00:00:00;  Ruiz ;PET-680;CirugÃ­a;CirugÃ­a TPLO perro;738,20;155,02;893,22;EFECTIVO;CLOSED;FALSE;TRUE;1;TRUE;migrated_2024;;NULL;;;NaN;;;;;NaN;NULL;NULL;;NaN;NaN;;;NULL;;;;;;;;NULL;;NULL;;NULL;NaN;NaN;;;;;NULL;NULL;;;NaN;;;;NULL;;;;NULL;;NULL;;;;;;;;;NaN;;;NULL;NaN;;;NaN;;;;;;;NULL;NaN;;NULL;NaN;;;NaN;;;
TXN-2025068;11/11/2025;  SÃ¡nchez ;PET-519;CirugÃ­a;CastraciÃ³n gato;936,02;196,56; EUR 1132,58;EFECTIVO;CLOSED;0;FALSE;0;migrated_2024;FALSE;;;NaN;;;;;NULL;NULL;NULL;;;;NaN;NaN;;;NULL;;NaN;;NULL;;;;;;;;;;NULL;;;NULL;;NaN;;;;;;;;NaN;NULL;;NULL;NaN;NULL;;;;;;;;;NaN;;;NULL;NaN;;NaN;;NULL;;NaN;;NULL;NULL;NaN;;;;;;NULL;;;NaN;NaN;
TXN-2025069;11/07/2025;martã­nez;PET-285;CirugÃ­a;ExtracciÃ³n tumoral;1223,01;256,83;1479,84;STRIPE;CLOSED;1;TRUE;1;TRUE;0;;;;;NaN;NULL;;NaN;;;;NULL;;;;NULL;NaN;;;;NULL;;NULL;NaN;;NULL;;;NULL;;;;;;;NaN;;NaN;NaN;;;;;NaN;NULL;;;;NULL;NaN;NaN;NaN;;;NaN;NaN;;NULL;NULL;NaN;;;NULL;NULL;NaN;;;;;;NULL;;;NULL;;;;;NULL;;;;;
TXN-2025070;16/01/2025;MARTÃ­NEZ;PET-483;VacunaciÃ³n;Polivalente;44,05;9,25;â‚¬53,30;STRIPE;CLOSED;migrated_2024;FALSE;FALSE;FALSE;FALSE;;NULL;NaN;;;;;;;NULL;NULL;;;NULL;NaN;;;;;NaN;NaN;;;;;NaN;;;NULL;;;NaN;;NaN;;;;;NULL;;;NULL;NULL;;NULL;NULL;NaN;;;;NaN;;;;;;;;;NaN;;NULL;NaN;NULL;;;NaN;;;;;NaN;;;;NULL;;;;NaN;NULL;NULL;;NaN
TXN-2025071;2025-12-03;garcã­a;PET-224;VacunaciÃ³n;Leucemia felina;36,54;7,67;â‚¬44,21;STRIPE;CLOSED;TRUE;0;TRUE;TRUE;migrated_2024;;NULL;;NULL;;;NaN;NaN;NULL;;NULL;NaN;;;;;NULL;;NULL;;NaN;;NaN;NULL;;;;NaN;;;;NaN;NaN;;;NaN;;;;NaN;;NULL;;;NULL;;;NULL;;;;;;NaN;;NaN;;;NaN;;NULL;;;NaN;;;NULL;;;;;;;;NULL;NULL;;;NULL;NaN;;;;NULL
TXN-2025072;NULL;PÃ©rez;PET-469;CirugÃ­a;CastraciÃ³n gato;963,98;202,44;â‚¬1166,42;STRIPE;CLOSED;0;1;0;migrated_2024;migrated_2024;;;;NULL;NaN;;;NaN;;;;NaN;;;;;;NULL;;;;NULL;;NaN;;;;NaN;NULL;;;;;NaN;;;;NaN;;NULL;NULL;NaN;NaN;NaN;NaN;;;;NULL;;;;;;;;NULL;NaN;;;NULL;NaN;NULL;;NULL;NaN;;NaN;NaN;NULL;;NULL;NaN;;NaN;NaN;;NULL;;;;NaN;NULL;
TXN-2025073;25/03/2025;PÃ©REZ;PET-479;Consulta;Seguimiento post-operatorio;56,64;11,89;68,53â‚¬;error_red;CLOSED;TRUE;0;FALSE;0;TRUE;;;NULL;;;;;NULL;;;NULL;;NULL;;;;NaN;;;NaN;;NaN;;NaN;;;NULL;NaN;;;;;;NULL;NULL;;;NULL;NaN;NaN;;NaN;NaN;;NULL;NULL;;;;;;;NULL;NULL;NULL;NaN;NaN;;;NULL;NaN;;NULL;;;NULL;NULL;NULL;;NaN;NULL;NaN;;;;;NULL;;NULL;;;;NaN;NaN
TXN-2025074;NULL;GÃ³MEZ;PET-835;Consulta;Consulta general;;7,88;45,40;EFECTIVO_POS_1;CLOSED;0;TRUE;migrated_2024;FALSE;0;;;;;;NULL;;NaN;;;;NaN;;NaN;;NaN;;NaN;NULL;NULL;;NULL;;;NaN;;;;NaN;;NULL;;NULL;NULL;;;;NULL;NULL;;;;;;;NULL;NULL;;;;;;;;;;NULL;;;NULL;NaN;NaN;;NaN;;;NaN;;;NULL;;;NaN;NaN;;;;;;NaN;;NaN;;
TXN-2025075;2025/09/14 00:00:00;LÃ³PEZ;PET-383;Farmacia;Pienso Renal 2kg;79,05;16,60;95,65â‚¬;EFECTIVO;CLOSED;migrated_2024;migrated_2024;FALSE;0;migrated_2024;;;NULL;;;NULL;;NULL;;NaN;NaN;;NULL;NaN;NaN;;;NaN;;;;;;;NaN;;;NULL;NULL;;;;NULL;NULL;;;;;;NaN;NaN;;;;NaN;NaN;;;;;;NULL;;NULL;;;NaN;NULL;NaN;;;;NULL;NaN;;;;NULL;;;;;;;NULL;;;NaN;;;NaN;;;NULL
TXN-2025076;2025/12/29 00:00:00;sã¡nchez;PET-268;Farmacia;Meloxicam gotas;55,54;11,66;67,20;EFECTIVO;CLOSED;TRUE;0;FALSE;1;0;;NULL;NaN;;NaN;;NULL;;;;;;NaN;NULL;NULL;;;NaN;;;;NULL;;;;NULL;;;;NaN;;NULL;;NULL;;;;NULL;NaN;NULL;;NaN;;NULL;NULL;NaN;NaN;;;NaN;;NULL;NaN;;;;;NaN;;NaN;;NaN;;;;;;NaN;NULL;NULL;NULL;;NULL;;NaN;;;NaN;;;;NULL;NULL;
TXN-2025077;feb. 10, 2025;GÃ³mez_antiguo;PET-254;VacunaciÃ³n;Vacuna Rabia;42,88;9,00; EUR 51,88;STRIPE;CLOSED;FALSE;1;TRUE;0;FALSE;NULL;;;;;;NULL;;;;;NaN;NaN;NaN;;;;;;;;;;NULL;;NaN;NULL;;NULL;NULL;;NULL;;;;NaN;;;NaN;;NULL;;;;;;;NULL;;;NaN;;NULL;NaN;;NULL;NULL;;NaN;;;;NaN;NaN;;NaN;;;;NULL;NULL;;;;;NULL;NaN;;;NaN;NaN;;NaN;
TXN-2025078;25/05/2025;gã³mez;PET-587;CirugÃ­a;CirugÃ­a dental avanzada;1052,90;221,11; EUR 1274,01;EFECTIVO;CLOSED;FALSE;0;TRUE;migrated_2024;0;NaN;;;;;;;;;;;NULL;;NULL;;;;NaN;;NULL;;;;;;;NaN;;;;NULL;NaN;NaN;;NULL;;NULL;;;NaN;NULL;;;;;;;;;NULL;NaN;NULL;NaN;;;;NULL;;NaN;;NULL;;NaN;;;;;NaN;NULL;NaN;;;;;;NULL;NULL;;;;;;NaN;
TXN-2025079;2025-10-17;MartÃ­nez_antiguo;PET-788;Farmacia;AntibiÃ³tico amoxicilina;14,24;2,99;17,23;TRANSFERENCIA_POS_1;CLOSED;0;0;TRUE;FALSE;1;NaN;;;NULL;;NULL;;NaN;NaN;NULL;NaN;NULL;;;;NULL;;;;NaN;;;NaN;;;;;;;;;NULL;NaN;NaN;;;NULL;;NaN;NaN;NULL;;;NULL;NULL;NaN;;;;NULL;;;;;NULL;;;;;;NaN;;NaN;;NaN;NaN;;NaN;;;;;NaN;NaN;NaN;;NULL;NaN;;NaN;;NaN;NaN;
NaN;NULL;  PÃ©rez ;PET-890;CirugÃ­a;ExtracciÃ³n tumoral;1450,45;304,59;1755,04â‚¬;TRANSFERENCIA;CLOSED;FALSE;TRUE;1;1;FALSE;;NaN;;;NULL;NULL;NULL;;NaN;NaN;NaN;;NULL;;;NULL;NaN;;;NaN;;;;;;NaN;NULL;;;;;;NULL;;;;;;;;;NaN;NaN;NULL;NULL;NULL;;;;;;NaN;;NaN;;;;;NULL;;NULL;NaN;;;;;;;;;NULL;;;NaN;NaN;;NULL;;;;;;NULL;
TXN-2025081;26/03/2025;  Ruiz ;PET-135;Consulta;Consulta especialista;60,90;12,79;73,69;EFECTIVO;CLOSED;FALSE;1;0;0;migrated_2024;NULL;;;;NaN;NULL;;;NaN;NULL;;;;NaN;;;NULL;NULL;;;;;;NULL;NULL;;;;;;;NULL;;;NULL;NaN;NaN;NULL;NULL;;NaN;;;NaN;NULL;;NULL;;;;;;;;;;;;NaN;;;;;;;;;;NULL;NaN;;NULL;;NaN;;;;;NULL;;;NaN;NULL;
TXN-2025082;NULL;  SÃ¡nchez ;PET-166;VacunaciÃ³n;Polivalente;46,62;9,79;â‚¬56,41;Tarjeta;CLOSED;TRUE;1;TRUE;migrated_2024;0;NULL;NaN;;;NaN;;;;NaN;;;;NULL;;;NaN;NULL;;;;;;NULL;NULL;;;;NULL;;;;;;;;;;;;;;;NaN;;;;NaN;;NaN;NULL;;;NULL;NaN;;;NULL;;NULL;;NaN;;NULL;;NaN;;;NULL;;;;NaN;;NaN;NaN;;;;;;;NaN;;
TXN-2025083;2025/10/26 00:00:00;  MartÃ­nez ;PET-285;Farmacia;Meloxicam gotas;107,12;22,50;â‚¬129,62;EFECTIVO;CLOSED;1;1;migrated_2024;migrated_2024;1;;;;;;;NULL;NULL;;;NaN;;NULL;;;;NULL;NULL;NaN;;;;NULL;;;;NaN;;;NULL;NaN;;;;NaN;;NaN;NaN;;NaN;NaN;;NaN;;;NULL;;NaN;NULL;;;;;NaN;NULL;;;;NaN;;;NaN;NaN;;;;;NaN;;NULL;;;NaN;;;;;;NaN;;;NULL;;NaN
TXN-2025084;22/10/2025;  GÃ³mez ;PET-785;Farmacia;Meloxicam gotas;;7,43;42,81;TARJETA;PENDING_SYNC;0;TRUE;FALSE;migrated_2024;FALSE;;;;NaN;NULL;;NaN;;NULL;;;;;;NULL;;;;NULL;;;;;;NaN;NULL;;;;NaN;NaN;;NaN;;;NaN;NaN;;;;;;NULL;;NaN;NaN;NaN;;NULL;NaN;;NULL;;;;;;;;;;;NULL;;;;NaN;;;;;NULL;NaN;;NULL;NULL;;;;NULL;;NaN;;
TXN-2025085;08/03/2025;GARCÃ­A;PET-297;Farmacia;Meloxicam gotas;;18,46;106,35;Efectivo;CLOSED;0;FALSE;migrated_2024;0;migrated_2024;;;;;NULL;;;NULL;;;;;;NULL;;NULL;NULL;NULL;;NaN;;;;;;;NULL;NaN;;;NULL;;;NULL;NULL;;NaN;;;;NULL;;NaN;;;;;;NaN;NULL;NULL;;;NULL;;;NULL;NULL;;;NaN;;;;;;NaN;;;;;;;;NaN;;;NaN;;;;NaN;NULL;
TXN-2025086;abr. 29, 2025;LÃ³pez_antiguo;PET-858;Farmacia;Pienso Renal 2kg;60,94;12,80;73,74;Tarjeta;CLOSED;FALSE;TRUE;1;migrated_2024;migrated_2024;NaN;NaN;;;;;;;;;;;NULL;;NaN;;;;;;NaN;NaN;;;;;;;NaN;;;NULL;;NULL;;NULL;NULL;;;;;;;;NaN;;NaN;NULL;;NULL;NaN;;;NaN;;NULL;;;;;NULL;NaN;;NaN;;;NULL;;;NaN;NaN;;;;NULL;;;NULL;;NULL;;;;NULL
TXN-2025087;jul. 17, 2025;  SÃ¡nchez ;PET-172;VacunaciÃ³n;Recordatorio anual;52,41;11,01;63,42;TARJETA;CLOSED;FALSE;1;FALSE;0;0;;;;;NaN;NULL;NULL;;;NaN;;;;;;;;;;;;;;;;;;;;NaN;;;NaN;;;;;NaN;;;;NULL;NULL;;NaN;;;;NaN;;;NULL;NULL;;NaN;NULL;;;NaN;;;NaN;;NaN;;NaN;NULL;NULL;;NULL;NULL;;;NaN;NULL;;;;;NULL;;;;
TXN-2025088;NULL;MartÃ­nez_antiguo;PET-538;VacunaciÃ³n;Leucemia felina;29,03;6,10;35,13;STRIPE_POS_1;CLOSED;FALSE;TRUE;1;1;0;NaN;;NaN;;;;;;;NaN;NaN;NULL;;;NaN;;;;;;;;;;NaN;NaN;;NaN;;;;;;;NaN;;NULL;;;;;;NULL;;;NaN;;NaN;NaN;;NULL;NULL;;;;;;;NaN;;;NULL;;NaN;;;NULL;NULL;;;;NULL;NaN;NULL;NaN;;;;;;;;NULL;
TXN-2025089;NULL;  GÃ³mez ;PET-367;VacunaciÃ³n;Polivalente;41,09;8,63;â‚¬49,72;TRANSFERENCIA;CLOSED;migrated_2024;migrated_2024;0;1;FALSE;NULL;NULL;;;NaN;NULL;;;;NaN;;NULL;NULL;;NULL;NULL;;;NULL;NaN;NaN;;;NULL;;;;;;;;;NULL;;;NaN;;NULL;NaN;;NULL;;;NULL;NaN;;;;;NaN;NaN;;NaN;;;;NaN;;NaN;NaN;;;NULL;;;;;;NULL;;;;NaN;NaN;NULL;;NULL;;;;;NULL;NULL;NaN
TXN-2025090;2025-04-06;RUIZ;PET-919;VacunaciÃ³n;Recordatorio anual;48,69;10,22;58,91â‚¬;TARJETA;CLOSED;TRUE;1;FALSE;FALSE;TRUE;;;NaN;NULL;;;;;;;;NaN;;;NULL;NaN;NULL;NaN;;NULL;;;NULL;NaN;;;;;NaN;;NaN;;NaN;NULL;;;;NULL;;NaN;;;;;NULL;NaN;;;NULL;;;;NULL;;;;NaN;NULL;;;NaN;;NaN;;NaN;NaN;NULL;;NULL;NULL;NaN;NULL;;;;;;;NULL;;;;;
TXN-2025091;17/05/2025;LÃ³pez;PET-503;Consulta;RevisiÃ³n urgencia;40,94;8,60;49,54;Efectivo;CLOSED;migrated_2024;TRUE;0;migrated_2024;1;NULL;NULL;;;;NULL;;NULL;;;NULL;;;;;;;;;;;NaN;;;NULL;;;NaN;;;NaN;NaN;;;;;;NaN;;;NaN;;NULL;NULL;;;;;NULL;NaN;;;;NULL;NULL;;;NaN;;NaN;NaN;NaN;NaN;;;;;NaN;NULL;;NaN;NULL;;;;;NaN;;;NULL;NULL;NULL;NaN;
TXN-2025092;2025/05/15 00:00:00;  GarcÃ­a ;PET-495;CirugÃ­a;CastraciÃ³n gato;;92,04;530,32â‚¬;TARJETA;CLOSED;1;FALSE;migrated_2024;migrated_2024;FALSE;;NULL;;;NULL;;;;NaN;NaN;;NULL;NULL;NULL;;NaN;;;NaN;;NULL;;;NaN;;;;NULL;NULL;;;NULL;;;;;;NULL;NaN;NaN;;;;NULL;;;;;;;;NULL;;NaN;;;NULL;;;;;NaN;;;;NaN;NULL;;NaN;NULL;NaN;;;NULL;NULL;;NaN;;;NULL;;;NULL;NULL
